Date,Day,Time,Phase,Cage,IdLabel,Age_in_months,hourly_duration
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-2,16509C,20,67.026
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-2,18291F,15,23.49
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-2,19231J,12,49.81
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-3,14827B,25,226.704
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-3,16509C,20,76.872
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-3,18291F,15,40.33
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-3,19231J,12,134.648
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-4,14827B,25,96.947
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-4,16509C,20,144.354
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-4,18291F,15,37.599
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-4,19231J,12,74.454
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-5,14827B,25,66.785
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-5,16509C,20,202.777
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-5,18291F,15,19.508
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-5,19231J,12,147.683
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-6,14827B,25,69.167
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-6,16509C,20,170.336
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-6,18291F,15,51.145
2020-08-28,6,2023-03-15T16:00:00Z,dark,Cage 3-6,19231J,12,126.908
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-1,10793A,37,158.898
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-1,14827B,25,6.409
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-1,18291F,15,50.218
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-2,10793A,37,1928.585
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-2,14827B,25,3.848
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-2,18291F,15,59.238
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-3,10793A,37,14.05
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-3,14827B,25,9.618
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-3,18291F,15,38.507
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-3,19231J,12,13.554
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-4,10793A,37,38.957
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-4,14827B,25,32.163
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-4,18291F,15,56.639
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-4,19231J,12,5.645
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-5,10793A,37,111.418
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-5,14827B,25,8.232
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-5,18291F,15,55.207
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-5,19231J,12,19.771
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-6,14827B,25,26.513
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-6,18291F,15,186.956
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 1-6,19231J,12,101.747
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-1,14827B,25,36.545
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-1,16829E,18,20.698
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-1,18291F,15,71.228
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-1,19231J,12,70.994
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-2,10793A,37,12.391
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-2,14827B,25,340.468
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-2,16829E,18,82.133
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-2,18291F,15,849.6
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-2,19231J,12,340.282
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-3,10793A,37,3.419
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-3,14827B,25,89.414
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-3,16829E,18,317.276
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-3,18291F,15,442.542
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-3,19231J,12,27.061
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-4,10793A,37,25.377
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-4,14827B,25,38.055
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-4,16829E,18,112.419
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-4,18291F,15,116.461
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-4,19231J,12,41.72
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-5,10793A,37,83.685
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-5,14827B,25,30.664
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-5,16829E,18,495.535
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-5,18291F,15,126.998
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-5,19231J,12,102.572
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-6,10793A,37,4.158
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-6,14827B,25,45.903
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-6,16829E,18,321.773
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-6,18291F,15,34.442
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 2-6,19231J,12,62.309
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-1,14827B,25,215.439
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-1,16509C,20,189.595
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-1,18291F,15,124.977
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-1,19231J,12,67.734
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-2,14827B,25,236.911
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-2,16509C,20,52.367
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-2,18291F,15,87.644
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-2,19231J,12,353.198
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-3,14827B,25,282.408
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-3,16509C,20,204.474
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-3,18291F,15,227.706
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-3,19231J,12,1016.602
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-4,14827B,25,88.273
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-4,16509C,20,215.81
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-4,18291F,15,48.848
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-4,19231J,12,52.724
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-5,14827B,25,85.566
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-5,16509C,20,234.229
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-5,18291F,15,98.459
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-5,19231J,12,129.682
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-6,14827B,25,107.093
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-6,16509C,20,428.916
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-6,18291F,15,102.276
2020-08-28,6,2023-03-15T17:00:00Z,dark,Cage 3-6,19231J,12,101.768
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-1,10793A,37,2.768
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-1,14827B,25,40.66
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-1,18291F,15,15.007
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-2,10793A,37,67.028
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-2,14827B,25,25.59
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-2,18291F,15,30.341
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-3,10793A,37,10.796
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-3,14827B,25,34.506
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-3,18291F,15,394.791
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-3,19231J,12,3.36
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-4,10793A,37,42.663
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-4,14827B,25,14.783
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-4,18291F,15,220.046
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-5,10793A,37,108.328
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-5,14827B,25,10.439
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-5,18291F,15,47.721
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-5,19231J,12,15.204
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-6,10793A,37,1.777
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-6,14827B,25,15.769
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 1-6,18291F,15,563.674
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-1,10793A,37,3.844
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-1,14827B,25,40.539
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-1,18291F,15,6
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-1,19231J,12,14.548
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-2,10793A,37,63.76
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-2,14827B,25,75.869
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-2,16829E,18,164.346
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-2,18291F,15,106.732
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-2,19231J,12,545.002
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-3,10793A,37,4.504
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-3,14827B,25,513.017
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-3,16829E,18,28.175
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-3,18291F,15,21.614
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-3,19231J,12,2192.18
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-4,10793A,37,2704.508
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-4,14827B,25,30.389
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-4,16829E,18,3349.716
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-4,18291F,15,1010.937
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-4,19231J,12,26.926
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-5,10793A,37,106.272
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-5,14827B,25,29.9
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-5,16829E,18,36.744
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-5,18291F,15,181.682
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-5,19231J,12,247.795
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-6,10793A,37,7.62
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-6,14827B,25,37.355
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-6,16829E,18,155.067
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-6,18291F,15,6.908
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 2-6,19231J,12,40.577
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-1,14827B,25,93.536
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-1,16509C,20,26.86
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-1,19231J,12,3.335
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-2,14827B,25,280.273
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-2,16509C,20,601.761
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-2,18291F,15,19.939
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-2,19231J,12,379.152
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-3,14827B,25,260.647
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-3,16509C,20,2365.126
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-3,19231J,12,7.314
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-4,14827B,25,256.763
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-4,16509C,20,207.022
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-4,18291F,15,14.42
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-4,19231J,12,56.91
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-5,14827B,25,54.032
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-5,16509C,20,84.464
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-5,18291F,15,282.884
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-5,19231J,12,65.956
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-6,14827B,25,320.442
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-6,16509C,20,27.98
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-6,18291F,15,18.271
2020-08-28,6,2023-03-15T18:00:00Z,dark,Cage 3-6,19231J,12,5.551
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 1-1,14827B,25,35.518
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 1-2,14827B,25,6.757
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 1-3,14827B,25,33.217
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 1-4,14827B,25,1.131
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 1-5,14827B,25,5.548
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-1,14827B,25,8.779
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-1,16829E,18,21.281
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-1,18291F,15,1.98
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-1,19231J,12,2.756
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-2,14827B,25,11.747
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-2,16829E,18,4.015
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-2,18291F,15,405.942
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-2,19231J,12,217.369
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-3,14827B,25,13.176
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-3,16829E,18,2264.494
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-3,18291F,15,983.541
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-3,19231J,12,1843.96
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-4,10793A,37,4.105
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-4,14827B,25,106.707
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-4,16829E,18,382.268
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-4,18291F,15,2195.233
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-4,19231J,12,4.561
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-5,14827B,25,76.773
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-5,16829E,18,31.167
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-5,18291F,15,44.332
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-5,19231J,12,50.833
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-6,14827B,25,11.76
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-6,16829E,18,11.216
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-6,18291F,15,8.679
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 2-6,19231J,12,2.78
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-1,14827B,25,26.258
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-1,16509C,20,29.413
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-2,14827B,25,134.543
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-2,16509C,20,96.034
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-3,14827B,25,4.086
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-3,16509C,20,1337.105
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-4,14827B,25,41.767
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-4,16509C,20,572.582
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-5,14827B,25,6.828
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-5,16509C,20,20.463
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-6,14827B,25,11.397
2020-08-28,6,2023-03-15T19:00:00Z,dark,Cage 3-6,16509C,20,87.74
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 1-4,18291F,15,1438.126
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-1,16829E,18,88.409
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-1,18291F,15,7.608
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-1,19231J,12,13.803
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-2,16829E,18,18.958
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-2,19231J,12,47.049
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-3,14827B,25,541.415
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-3,16829E,18,922.967
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-3,18291F,15,563.018
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-3,19231J,12,7.787
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-4,10793A,37,3.828
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-4,14827B,25,3.035
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-4,16829E,18,896.054
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-4,18291F,15,11.842
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-4,19231J,12,587.398
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-5,14827B,25,5.361
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-5,16829E,18,147.102
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-5,18291F,15,17.874
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-5,19231J,12,30.17
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-6,14827B,25,16.223
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-6,16829E,18,341.178
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-6,18291F,15,19.641
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 2-6,19231J,12,22.329
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 3-1,16509C,20,120.851
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 3-2,16509C,20,40.017
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 3-3,16509C,20,33.134
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 3-4,16509C,20,2215.98
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 3-5,16509C,20,14.508
2020-08-28,6,2023-03-15T20:00:00Z,dark,Cage 3-6,16509C,20,70.852
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 1-2,18291F,15,10.288
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 1-4,18291F,15,19.221
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-1,14827B,25,4.346
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-1,16829E,18,190.824
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-1,19231J,12,14.614
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-2,14827B,25,54.945
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-2,16829E,18,302.594
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-2,19231J,12,5.007
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-3,14827B,25,4.517
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-3,16829E,18,234.908
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-3,19231J,12,26.423
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-4,14827B,25,21.451
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-4,16829E,18,123.919
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-4,19231J,12,1026.762
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-5,16829E,18,759.647
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-5,19231J,12,56.652
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-6,16829E,18,147.442
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 2-6,19231J,12,26.959
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-1,14827B,25,79.647
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-1,16509C,20,172.637
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-1,19231J,12,126.735
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-2,14827B,25,339.557
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-2,16509C,20,389.998
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-2,19231J,12,25.186
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-3,14827B,25,1078.864
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-3,16509C,20,937.032
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-3,19231J,12,79.577
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-4,14827B,25,14.719
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-4,16509C,20,138.66
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-4,19231J,12,46.685
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-5,14827B,25,9.516
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-5,16509C,20,95.465
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-5,19231J,12,57.788
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-6,14827B,25,51.129
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-6,16509C,20,397.211
2020-08-28,6,2023-03-15T21:00:00Z,dark,Cage 3-6,19231J,12,40.831
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-1,14827B,25,57.32
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-1,18291F,15,164.746
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-1,19231J,12,73.659
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-2,14827B,25,55.202
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-2,18291F,15,49.389
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-2,19231J,12,402.249
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-3,14827B,25,133.842
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-3,18291F,15,44.289
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-3,19231J,12,19.913
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-4,14827B,25,51.037
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-4,18291F,15,718.853
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-4,19231J,12,73.437
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-5,14827B,25,17.002
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-5,18291F,15,29.95
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-5,19231J,12,126.141
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-6,14827B,25,31.093
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-6,18291F,15,63.109
2020-08-28,6,2023-03-15T22:00:00Z,dark,Cage 1-6,19231J,12,23.468
